Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region,Year,Month,Day,Day_of_Week,Is_Weekend,Rolling_7D_Sales,Rolling_30D_Sales,Cumulative_Sales
2019-01-10,82,0.8901791947578135,0.01978266926720535,0.0,0.0,1.0,0.0,54,1829,2019,1,10,3,0,0.9841509433962266,0.9793287655324585,0.002331339231852001
2019-01-10,83,0.8901791947578135,0.01783226525494567,0.0,0.0,1.0,0.0,55,1027,2019,1,10,3,0,0.9813836477987422,0.9796771571246081,0.0018349085059320331
2019-01-10,84,0.8901791947578135,0.016717748676511563,0.0,0.0,1.0,0.0,56,1530,2019,1,10,3,0,0.979622641509434,0.9781674602252932,0.0017123718077619145
2019-01-10,81,0.8901791947578135,0.016160490387294512,0.0,0.0,1.0,0.0,57,1013,2019,1,10,3,0,0.9761006289308177,0.9763093717338287,0.001734365574100141
2019-01-10,85,0.8901791947578135,0.015324602953468934,0.0,0.0,1.0,0.0,58,428,2019,1,10,3,0,0.9720754716981134,0.9738706305887816,0.002007716670018098
2019-01-10,87,0.025928526948335306,0.009473390916689887,0.0,0.0,1.0,0.0,59,246,2019,1,10,3,0,0.9650314465408807,0.9695738009522705,0.0007100844560627388
2019-01-11,82,0.9740714730516646,0.022568960713290613,0.0,0.0,1.0,0.0,60,1964,2019,1,11,4,0,0.08905660377358493,0.9700383230751366,0.002585838528051478
2019-01-11,83,0.9740714730516646,0.02061855670103093,0.0,0.0,1.0,0.0,61,209,2019,1,11,4,0,0.08981132075471698,0.9713157589130184,0.0020674140357932838
2019-01-11,84,0.9740714730516646,0.020339927556422402,0.0,0.0,1.0,0.0,62,1669,2019,1,11,4,0,0.09207547169811323,0.9714318894437348,0.0019417353710034185
2019-01-11,81,0.9740714730516646,0.021175814990247982,0.0,0.0,1.0,0.0,63,1979,2019,1,11,4,0,0.09610062893081764,0.972825455812333,0.001973155037200885
2019-01-11,85,0.9740714730516646,0.013931457230426304,0.0,0.0,1.0,0.0,64,1254,2019,1,11,4,0,0.09408805031446543,0.972360933689467,0.0021648150010054293
2019-01-11,0,0.9487936699641888,0.021454444134856508,0.0,0.0,1.0,0.0,65,1915,2019,1,11,4,0,0.09962264150943398,0.5676460341423759,0.00022936356324150414
2019-01-12,82,0.9487936699641888,0.019504040122596825,0.0,0.0,1.0,0.0,66,952,2019,1,12,5,1,0.10867924528301887,0.5657879456509116,0.0028057761914337424
2019-01-12,83,0.9487936699641888,0.0192254109779883,0.0,0.0,1.0,0.0,67,289,2019,1,12,5,1,0.1056603773584906,0.5657879456509116,0.0022842097325558013
2019-01-12,84,0.9487936699641888,0.0192254109779883,0.0,0.0,1.0,0.0,68,813,2019,1,12,5,1,0.10440251572327044,0.564742770874463,0.002158531067765936
2019-01-12,81,0.9487936699641888,0.02061855670103093,0.0,0.0,1.0,0.0,69,1072,2019,1,12,5,1,0.10465408805031448,0.5704331668795726,0.002205660567062136
2019-01-12,85,0.9487936699641888,0.01978266926720535,0.0,0.0,1.0,0.0,70,1084,2019,1,12,5,1,0.10339622641509436,0.5714783416560214,0.0023878946310074405
2019-01-13,80,0.8614475960429735,0.9955419336862636,1.0,0.0,1.0,0.0,71,446,2019,1,13,6,1,0.9896855345911952,0.9765416327952618,0.04584443494872311
2019-01-13,82,0.8614475960429735,0.018946781833379774,0.0,0.0,1.0,0.0,72,59,2019,1,13,6,1,0.987421383647799,0.9770061549181279,0.003019429921576513
2019-01-13,83,0.8614475960429735,0.015324602953468934,0.0,0.0,1.0,0.0,73,768,2019,1,13,6,1,0.9836477987421386,0.9744512832423644,0.0024570178966418664
2025-03-15,87,0.8614475960429735,0.020897185845639456,0.0,0.0,1.0,0.0,74,656,2025,3,15,5,1,0.9851572327044027,0.9758448496109626,0.0009457319525437362
2019-01-13,81,0.8614475960429735,0.014488715519643355,0.0,0.0,1.0,0.0,75,1556,2019,1,13,6,1,0.9808805031446542,0.9745674137730809,0.0023690428312889604
2019-01-13,85,0.8614475960429735,0.016439119531903038,0.0,0.0,1.0,0.0,76,1716,2019,1,13,6,1,0.9771069182389938,0.9737545000580654,0.0025732706615724916
2019-01-14,80,0.838922808073661,0.020897185845639456,0.0,0.0,1.0,0.0,77,124,2019,1,14,0,0,0.97811320754717,0.9756125885495297,0.046080082445204104
2019-01-14,82,0.838922808073661,0.020897185845639456,0.0,0.0,1.0,0.0,78,1081,2019,1,14,0,0,0.09811320754716982,0.9756125885495297,0.003255077418057511
2019-01-14,83,0.1610771919263389,0.012259682362775148,0.0,0.0,1.0,0.0,79,557,2019,1,14,0,0,0.09207547169811323,0.9729415863430495,0.002595264427910718
2019-01-14,84,0.838922808073661,0.01978266926720535,0.0,0.0,1.0,0.0,80,1422,2019,1,14,0,0,0.09610062893081764,0.972825455812333,0.002381610697767947
2019-01-14,81,0.838922808073661,0.015324602953468934,0.0,0.0,1.0,0.0,81,1493,2019,1,14,0,0,0.09106918238993711,0.9709673673208687,0.0025418509953750255
2019-01-14,85,0.838922808073661,0.016439119531903038,0.0,0.0,1.0,0.0,82,669,2019,1,14,0,0,0.0928301886792453,0.9706189757287189,0.002758646692137543
2019-01-15,80,0.8848233093313611,0.01978266926720535,0.0,0.0,1.0,0.0,83,1650,2019,1,15,1,0,0.0958490566037736,0.5650911624666126,0.046303162075206114
2019-01-15,82,0.8848233093313611,0.02396210643633324,0.0,0.0,1.0,0.0,84,16,2019,1,15,1,0,0.09861635220125789,0.5668331204273604,0.003525286547355721
2019-01-15,83,0.8848233093313611,0.017275006965728618,0.0,0.0,1.0,0.0,85,1891,2019,1,15,1,0,0.09534591194968556,0.5666008593659273,0.002790066358335009
2019-01-15,84,0.8848233093313611,0.015324602953468934,0.0,0.0,1.0,0.0,86,1508,2019,1,15,1,0,0.09811320754716982,0.5660202067123448,0.002554418861854012
2019-01-15,1,0.8848233093313611,0.02061855670103093,0.0,0.0,1.0,0.0,87,1867,2019,1,15,1,0,0.0988679245283019,0.5678782952038091,0.00021993766338226423
2019-01-15,85,0.8848233093313611,0.01783226525494567,0.0,0.0,1.0,0.0,88,869,2019,1,15,1,0,0.10113207547169814,0.5689234699802579,0.0029597325558013273
2019-01-15,87,0.9079987960263844,0.9905266090833101,1.0,0.0,1.0,0.0,89,13,2019,1,15,1,0,0.9806289308176102,0.9778190686331436,0.012115423285743011
2019-01-16,82,0.9079987960263844,0.012816940651992199,0.0,0.0,1.0,0.0,90,1434,2019,1,16,2,0,0.9743396226415095,0.9737545000580654,0.0036698170118640663
2019-01-16,83,0.9079987960263844,0.02340484814711619,0.0,0.0,1.0,0.0,91,284,2019,1,16,2,0,0.9738364779874216,0.9749158053652305,0.0030539915543937265
2019-01-16,84,0.9079987960263844,0.0192254109779883,0.0,0.0,1.0,0.0,92,58,2019,1,16,2,0,0.9755974842767298,0.9744512832423644,0.0027712145586165295
2019-01-16,81,0.9079987960263844,0.023683477291724715,0.0,0.0,1.0,0.0,93,1919,2019,1,16,2,0,0.9831446540880504,0.9754964580188132,0.002808918158053489
2019-01-16,85,0.9079987960263844,0.018668152688771245,0.0,0.0,1.0,0.0,94,270,2019,1,16,2,0,0.9813836477987422,0.977470677040994,0.0031702443193243517
2019-01-17,80,0.9755230781508322,0.020339927556422402,0.0,0.0,1.0,0.0,95,1500,2019,1,17,3,0,0.9836477987421386,0.9770061549181279,0.04653252563844762
2019-01-17,82,0.9755230781508322,0.022290331568682084,0.0,0.0,1.0,0.0,96,1407,2019,1,17,3,0,0.10943396226415095,0.9781674602252932,0.003921174341443796
2019-01-17,83,0.9755230781508322,0.012816940651992199,0.0,0.0,1.0,0.0,97,588,2019,1,17,3,0,0.10943396226415095,0.9754964580188132,0.0031985220189020714
2019-01-17,84,0.9755230781508322,0.020061298411813876,0.0,0.0,1.0,0.0,98,1455,2019,1,17,3,0,0.10641509433962268,0.9758448496109626,0.002997436155238287
2025-03-15,81,0.024476921849167776,0.010866536639732517,0.0,0.0,1.0,0.0,99,1735,2025,3,15,5,1,0.0988679245283019,0.9717802810358844,0.0029314548562236076
2019-01-17,85,0.9755230781508322,0.01978266926720535,0.0,0.0,1.0,0.0,100,311,2019,1,17,3,0,0.09534591194968556,0.9717802810358844,0.0033933239493263625
2019-01-18,80,0.9025427973032499,0.020061298411813876,0.0,0.0,1.0,0.0,101,305,2019,1,18,4,0,0.09660377358490566,0.5652072929973291,0.04675874723506938
2019-01-18,82,0.9025427973032499,0.0192254109779883,0.0,0.0,1.0,0.0,102,351,2019,1,18,4,0,0.09559748427672957,0.5653234235280455,0.004137970038206314
2019-01-18,83,0.9025427973032499,0.021733073279465033,0.0,0.0,1.0,0.0,103,1108,2019,1,18,4,0,0.09509433962264152,0.5679944257345257,0.0034435954152423087
2019-01-18,87,0.9025427973032499,0.015045973808860408,0.0,0.0,1.0,0.0,104,135,2019,1,18,4,0,0.09710691823899373,0.5655556845894787,0.01228508948320933
2019-01-18,81,0.9025427973032499,0.019504040122596825,0.0,0.0,1.0,0.0,105,870,2019,1,18,4,0,0.09660377358490566,0.5676460341423759,0.003151392519605872
2019-01-18,85,0.9025427973032499,0.02061855670103093,0.0,0.0,1.0,0.0,106,1258,2019,1,18,4,0,0.10540880503144656,0.569387992103124,0.0036258294791876133
2019-01-19,80,0.8765141696258067,0.9899693507940931,1.0,0.0,1.0,0.0,107,1419,2019,1,19,5,1,0.9813836477987422,0.9732899779351993,0.057922154635029165
2019-01-19,82,0.8765141696258067,0.01978266926720535,0.0,0.0,1.0,0.0,108,1399,2019,1,19,5,1,0.9811320754716982,0.972825455812333,0.004361049668208325
2019-01-19,86,0.8765141696258067,0.021454444134856508,0.0,0.0,1.0,0.0,109,1316,2019,1,19,5,1,0.9831446540880504,0.9766577633259783,0.00022936356324150414
2019-01-19,84,0.8765141696258067,0.01978266926720535,0.0,0.0,1.0,0.0,110,309,2019,1,19,5,1,0.9813836477987422,0.9766577633259783,0.003220515785240298
2019-01-19,81,0.8765141696258067,0.017275006965728618,0.0,0.0,1.0,0.0,111,111,2019,1,19,5,1,0.9833962264150946,0.977470677040994,0.003346194450030163
2019-01-19,85,0.8765141696258067,0.012816940651992199,0.0,0.0,1.0,0.0,112,1392,2019,1,19,5,1,0.977358490566038,0.9759609801416793,0.0037703599436959582
2019-01-20,80,0.938282113137074,0.02340484814711619,0.0,0.0,1.0,0.0,113,2080,2019,1,20,6,1,0.9798742138364782,0.977470677040994,0.05818607983108788
2019-01-20,82,0.938282113137074,0.021175814990247982,0.0,0.0,1.0,0.0,114,1642,2019,1,20,6,1,0.10515723270440253,0.9763093717338287,0.004599839131309069
2019-01-20,83,0.938282113137074,0.017553636110337143,0.0,0.0,1.0,0.0,115,1574,2019,1,20,6,1,0.10314465408805035,0.9764255022645454,0.0036415393122863466
2019-01-20,84,0.938282113137074,0.013374198941209251,0.0,0.0,1.0,0.0,116,1142,2019,1,20,6,1,0.0958490566037736,0.9756125885495297,0.003371330182988136
2019-01-20,81,0.938282113137074,0.02340484814711619,0.0,0.0,1.0,0.0,117,1874,2019,1,20,6,1,0.09911949685534593,0.976773893856695,0.00361011964608888
2019-01-20,85,0.938282113137074,0.020897185845639456,0.0,0.0,1.0,0.0,118,1424,2019,1,20,6,1,0.10238993710691827,0.9780513296945765,0.0040060074401769554
2019-01-20,87,0.1573731130572698,0.012816940651992199,0.0,0.0,1.0,0.0,119,1714,2019,1,20,6,1,0.10238993710691827,0.5705492974102893,0.012429619947717675
2019-01-21,82,0.8426268869427302,0.018110894399554194,0.0,0.0,1.0,0.0,120,1003,2019,1,21,0,0,0.0976100628930818,0.5727557774939032,0.0048040669615926
2019-01-21,83,0.8426268869427302,0.014767344664251883,0.0,0.0,1.0,0.0,121,37,2019,1,21,0,0,0.09182389937106919,0.5691557310416908,0.003808063543132918
2019-01-21,84,0.8426268869427302,0.017553636110337143,0.0,0.0,1.0,0.0,122,1023,2019,1,21,0,0,0.09182389937106919,0.5684589478573918,0.003569274080032174
2019-01-21,81,0.8426268869427302,0.01783226525494567,0.0,0.0,1.0,0.0,123,1907,2019,1,21,0,0,0.0958490566037736,0.5660202067123448,0.0038112055097526644
2025-03-15,85,0.8426268869427302,0.018110894399554194,0.0,0.0,1.0,0.0,124,658,2025,3,15,5,1,0.09106918238993711,0.5657879456509116,0.004210235270460487
2019-01-22,80,0.8658524302860946,0.993591529674004,1.0,0.0,1.0,0.0,125,1719,2019,1,22,1,0,0.9693081761006291,0.9714318894437348,0.06939033279710437
2019-01-22,82,0.8658524302860946,0.019504040122596825,0.0,0.0,1.0,0.0,126,716,2019,1,22,1,0,0.9753459119496856,0.9702705841365695,0.005024004624974865
2019-01-22,83,0.8658524302860946,0.02061855670103093,0.0,0.0,1.0,0.0,127,2006,2019,1,22,1,0,0.9776100628930819,0.9735222389966323,0.004040569072994169
2019-01-22,84,0.8658524302860946,0.018110894399554194,0.0,0.0,1.0,0.0,128,364,2019,1,22,1,0,0.9806289308176102,0.9727093252816166,0.003773501910315705
2019-01-22,81,0.8658524302860946,0.015603232098077461,0.0,0.0,1.0,0.0,129,1311,2019,1,22,1,0,0.978867924528302,0.9746835443037976,0.003987155640458476
2019-01-22,85,0.8658524302860946,0.02201170242407356,0.0,0.0,1.0,0.0,130,1560,2019,1,22,1,0,0.9826415094339624,0.9756125885495297,0.004458450633420471
2019-01-22,2,0.8439783787452158,0.013931457230426304,0.0,0.0,1.0,0.0,131,1376,2019,1,22,1,0,0.978867924528302,0.9730577168737662,0.00014453046450834506
2019-01-23,82,0.8439783787452158,0.018110894399554194,0.0,0.0,1.0,0.0,132,106,2019,1,23,2,0,0.09811320754716982,0.9725931947508999,0.005228232455258395
2019-01-23,83,0.8439783787452158,0.021175814990247982,0.0,0.0,1.0,0.0,133,1803,2019,1,23,2,0,0.09962264150943398,0.972360933689467,0.004279358536094913
2019-01-23,87,0.8439783787452158,0.018110894399554194,0.0,0.0,1.0,0.0,134,2004,2019,1,23,2,0,0.09735849056603774,0.9736383695273487,0.012633847778001205
2019-01-23,81,0.8439783787452158,0.02424073558094177,0.0,0.0,1.0,0.0,135,1608,2019,1,23,2,0,0.10289308176100631,0.9756125885495297,0.004260506736376433
2019-01-23,85,0.8439783787452158,0.017553636110337143,0.0,0.0,1.0,0.0,136,2040,2019,1,23,2,0,0.10465408805031448,0.9743351527116477,0.004656394530464509
2019-01-24,80,0.9233656969316897,0.017275006965728618,0.0,0.0,1.0,0.0,137,977,2019,1,24,3,0,0.10037735849056606,0.5689234699802579,0.06958513472752866
2019-01-24,82,0.9233656969316897,0.021733073279465033,0.0,0.0,1.0,0.0,138,1168,2019,1,24,3,0,0.10742138364779877,0.5697363836952736,0.005473305851598633
2019-01-24,83,0.07663430306831037,0.01142379492894957,0.0,0.0,1.0,0.0,139,297,2019,1,24,3,0,0.10138364779874215,0.5655556845894787,0.004408179167504525
2019-01-24,84,0.9233656969316897,0.01978266926720535,0.0,0.0,1.0,0.0,140,655,2019,1,24,3,0,0.10012578616352202,0.5655556845894787,0.003996581540317716
2019-01-24,81,0.9233656969316897,0.015881861242685986,0.0,0.0,1.0,0.0,141,1916,2019,1,24,3,0,0.09811320754716982,0.5649750319358959,0.004439598833701991
2019-01-24,85,0.9233656969316897,0.0192254109779883,0.0,0.0,1.0,0.0,142,910,2019,1,24,3,0,0.09358490566037739,0.5676460341423759,0.004873190227227026
2019-01-25,80,0.9712183320692449,1.0,1.0,0.0,1.0,0.0,143,1152,2019,1,25,4,0,0.9806289308176102,0.9746835443037976,0.08086165292579932
2019-01-25,82,0.9712183320692449,0.018946781833379774,0.0,0.0,1.0,0.0,144,1610,2019,1,25,4,0,0.9821383647798744,0.9737545000580654,0.005686959581741403
2019-01-25,83,0.9712183320692449,0.01978266926720535,0.0,0.0,1.0,0.0,145,845,2019,1,25,4,0,0.9803773584905662,0.9746835443037976,0.004631258797506536
2019-01-25,84,0.9712183320692449,0.021733073279465033,0.0,0.0,1.0,0.0,146,1382,2019,1,25,4,0,0.9896855345911952,0.9781674602252932,0.0042416549366579535
2019-01-25,81,0.9712183320692449,0.0192254109779883,0.0,0.0,1.0,0.0,147,1174,2019,1,25,4,0,0.989182389937107,0.9764255022645454,0.004656394530464509
2019-01-25,85,0.9712183320692449,0.01838952354416272,0.0,0.0,1.0,0.0,148,2098,2019,1,25,4,0,0.9914465408805033,0.9753803274880966,0.005080560024130304
2025-03-15,87,0.9443387665051524,0.018668152688771245,0.0,0.0,1.0,0.0,149,1973,2025,3,15,5,1,0.9909433962264151,0.9778190686331436,0.01284435954152423
2019-01-26,82,0.9443387665051524,0.020339927556422402,0.0,0.0,1.0,0.0,150,295,2019,1,26,5,1,0.10641509433962268,0.978748112878876,0.005916323144982908
2019-01-26,83,0.9443387665051524,0.022568960713290613,0.0,0.0,1.0,0.0,151,1128,2019,1,26,5,1,0.10968553459119498,0.9819997677389387,0.004885758093706013
2019-01-26,84,0.9443387665051524,0.017275006965728618,0.0,0.0,1.0,0.0,152,137,2019,1,26,5,1,0.10742138364779877,0.981883637208222,0.004436456867082245
2019-01-26,3,0.9443387665051524,0.019504040122596825,0.0,0.0,1.0,0.0,153,1997,2019,1,26,5,1,0.10540880503144656,0.982580420392521,0.00020736979690327771
2019-01-26,85,0.9443387665051524,0.01838952354416272,0.0,0.0,1.0,0.0,154,2037,2019,1,26,5,1,0.10465408805031448,0.9826965509232377,0.005287929821033582
2019-01-27,80,0.9547001659548184,0.021733073279465033,0.0,0.0,1.0,0.0,155,1326,2019,1,27,6,1,0.10767295597484278,0.5776332597839973,0.08110672632213956
2019-01-27,82,0.9547001659548184,0.018668152688771245,0.0,0.0,1.0,0.0,156,865,2019,1,27,6,1,0.10767295597484278,0.5772848681918477,0.006126834908505932
2019-01-27,83,0.9547001659548184,0.014767344664251883,0.0,0.0,1.0,0.0,157,456,2019,1,27,6,1,0.10264150943396227,0.5748461270468006,0.005052282324552584
2019-01-27,84,0.9547001659548184,0.016717748676511563,0.0,0.0,1.0,0.0,158,719,2019,1,27,6,1,0.09735849056603774,0.5742654743932181,0.004624974864267042
2019-01-27,81,0.04529983404518162,0.013095569796600726,0.0,0.0,1.0,0.0,159,1398,2019,1,27,6,1,0.09358490566037739,0.5732202996167692,0.0048040669615926
